Unnamed: 0,Title,Platform,Userscore,Comment,Username
246081,Neverwinter Nights 2,PC,0," Not one good thing to say about the game. The old NWN is even miles better then this one. Sigh. I experienced 4 in game logical bugs,3 of them I managed to find a workaround the last one I have no clue what to do about, and I am stuck. The last straw were when the last patch version crashed every time, and I am unable to patch the game. DOH! Avoid this game at all cost!",MortenB.
45402,The Witcher 3: Wild Hunt,PC,0,"I've played RPGs since the old gold box D&D games. The Witcher 3 is not an RPG outside of its most superficial tendencies. It's an extremely casual cinematic open-world ""action/adventure"" title, and that's really it. But because there's a token levelling system and a questlog it's an RPG? Sigh, welcome to ""modern gaming.""As a game, The Witcher 3 is a failure. As a walking simulator andI've played RPGs since the old gold box D&D games. The Witcher 3 is not an RPG outside of its most superficial tendencies. It's an extremely casual cinematic open-world ""action/adventure"" title, and that's really it. But because there's a token levelling system and a questlog it's an RPG? Sigh, welcome to ""modern gaming.""As a game, The Witcher 3 is a failure. As a walking simulator and interactive movie, it's rather good. Take that as you will.",Gradstudent
247658,Dragon Age II,PC,0,"It's wholly unfair to judge an entertainment product without taking the time to complete and evaluate it on its own terms; if one had skipped the finale to Lars Von Trier's masterful ""Dogville,"" for instance, and judged it merely on its (somewhat dull) first two thirds, the criticisms one would level against it, while technically accurate, would be unfounded and unfair. Here lies myIt's wholly unfair to judge an entertainment product without taking the time to complete and evaluate it on its own terms; if one had skipped the finale to Lars Von Trier's masterful ""Dogville,"" for instance, and judged it merely on its (somewhat dull) first two thirds, the criticisms one would level against it, while technically accurate, would be unfounded and unfair. Here lies my biggest issue with many of the first ""0"" reviews on Metacritic; unless these gamers live outside our time-space continuum, I cannot fathom how they could have had the time to fully evaluate the game, much less finish it. This damages the impression of many of these reviewers as it sets them up as soapbox preaching whiners who the vast populace should ignore, as well as their opinions.That said, I have just completed ""Dragon Age II"" for the PC. And yes, every complaint railed against it is pretty much dead on: Brain-dead combat that fits the PC like a children's mitten on a camel (the lack of controller support is positively nonsensical), generic writing (at best), weak characterization, massive amounts of retconning (don't expect your save game from Origins/Awakening to matter in the slightest), mostly unreactive world, atrocious, ""Saturday morning cartoon"" art design (even WITH the texture pack) and a plot that barely even exists. Huzzah EA, you've successfully destroyed the final AAA RPG manufacturer in the world. Congrats. Would you like a cookie?Do not buy this game. Please. EA does not need your money.Well, unless you wish to buy my used copy on Amazon. If so, do buy it so that I can be rid of this abomination. Speaking of abominations, time to go fight some in Origins.",Gradstudent
44738,The Witcher 3: Wild Hunt,PC,9,"The best game of 2015 and one of the very best RPGs ever made. ""The Witcher 3: Wild Hunt"" provides an unbelievably huge open world, filled with dangerous monsters, well written characters and the best side quests the RPG-genre has to offer. I am still playing it after finishing the story. Even if the main story line could have been better, especially the Wild Hunt didn't feel frighteningThe best game of 2015 and one of the very best RPGs ever made. ""The Witcher 3: Wild Hunt"" provides an unbelievably huge open world, filled with dangerous monsters, well written characters and the best side quests the RPG-genre has to offer. I am still playing it after finishing the story. Even if the main story line could have been better, especially the Wild Hunt didn't feel frightening and dangerous enough to be really memorable villains. But don't worry, they did it way better with the first DLC: ""Hearts of Stone"". After all the world of ""The Witcher 3"" is something every gamer should experience, you won't regret spending up to over 100 hours in it.",Kunsti
102655,The Witcher 3: Wild Hunt - Hearts of Stone,PC,10,"""Hearts of Stone"" is even better than ""The Witcher 3"" itself. It improves the game in every way (e. g. boss battles), especially the main story line of the dlc is better than the one of ""Wild Hunt"". ""Hearts of Stone"" is the best dlc I have ever played!",Kunsti
146115,World of Warcraft: Legion,PC,10,"I've played WoW since Vanilla but am a casual player, on and off. I never played Mists of Pandaria or Warlords of Draenor. I subscribe for a month and then back out mostly because I'm in it for the lore. I found WoW becoming extremely predictable and something where you go from point A to point B as fast as you can. Then Legion dropped. First I got prepared with the pre-release invasionsI've played WoW since Vanilla but am a casual player, on and off. I never played Mists of Pandaria or Warlords of Draenor. I subscribe for a month and then back out mostly because I'm in it for the lore. I found WoW becoming extremely predictable and something where you go from point A to point B as fast as you can. Then Legion dropped. First I got prepared with the pre-release invasions to get to level 100 then I started on Stormheim zone. I am only lvl 103 and am still in the same zone and I love it. The lands are finely crafted even where no player ever needs to go and are perfect for my play-style. I don't care about getting to max level at everything as fast as possible, I think that's a waste of time. I like to soak it in, enjoy what the developers spent their time on and Legion allows me that. Every nook and cranny is carefully crafted and whoever wanders off will find unique experience nobody in your guild might see. That was a big thing in Warcraft 3, you don't have to explore but if you do you will be rewarded. The same thing applies to the dungeons, there are chests hidden throughout detailed side paths and I get irritated when the party just wants to finish it ASAP. What do you buy these games for? If it's for the lore and the world, then this return to Azeroth will surely delight you. A lot of the negative reviews are from people who rushed, they say ""I'm already top level and it's been really boring, really repetitive"",you just rushed the entire game, what do you expect? It is repetitive when your focus is to go from point A to point B as fast as possible, once you complete all the zones so fast, going back for the achievements of finding hidden things will become a chore because you are not seeing anything new, you already beat this area. If Blizzard continues to go this route, I will be happy and supportive, but others may need to rethink how they play and what they are playing for into enjoy it fully.",metaknightmare
205155,Mario + Rabbids: Kingdom Battle,Switch,9,"A must-have title for the Switch. I started disliking the game about midway into it (probably because I don't like the Ghost Worlds in Mario games, the colors are so drab) but after getting passed the third world I really enjoyed it again and am close to 100%. It's an excellent game for portable and home play. The graphics look even gorgeous on my 65"" 4K TV. The game is incrediblyA must-have title for the Switch. I started disliking the game about midway into it (probably because I don't like the Ghost Worlds in Mario games, the colors are so drab) but after getting passed the third world I really enjoyed it again and am close to 100%. It's an excellent game for portable and home play. The graphics look even gorgeous on my 65"" 4K TV. The game is incredibly polished. I wrote a review before rating it a 7 but was definitely wrong about that. It also can provide over 40 hrs of gameplay if you want to 100% it.",metaknightmare
273379,World of Warcraft: Battle for Azeroth,PC,8,More toned down than Legion but what do you expect? Legion was huuuuge in terms of story and scope. This expansion feels more intimate and that's a good thing. Sometimes it gets too ridiculous when you are trying to tell stories that are bigger than every past story you told so it's a good thing they are settling down for an expansion to start building up another arc.,metaknightmare
6978,The Legend of Zelda: Breath of the Wild,Switch,10,"After more than 10 hours with this masterpiece, I can say that it's not without flaws but ultimately that doesn't matter becaue it's still miles ahead of anything else I played in the last 5-10 years. The liberty you have is just great, the world is beatuiful and there are so many different approaches to reach your target. I seriously can't understand why people are rating this so low (AreAfter more than 10 hours with this masterpiece, I can say that it's not without flaws but ultimately that doesn't matter becaue it's still miles ahead of anything else I played in the last 5-10 years. The liberty you have is just great, the world is beatuiful and there are so many different approaches to reach your target. I seriously can't understand why people are rating this so low (Are that desperate because the Xbone doesn't get any good exclusives any more?). Don't let yourself be fooled by this sad console wars and people **** about the game doesn't run at 30 fps all the time. This is a truly unique game that needs to be experienced to really understand its beatuy. Thanks Aonuma san, thanks Nintendo!",SileSixEcho
55296,The Legend of Zelda: Skyward Sword,Wii,10,"This game just kicks ass. It has got everything a new Zelda requires and more. Just do yourself the favour and play it. I had to get the wii-motion plus especially to play this and I don't regret the money spent. Skyward sword is one of the best games, I ever played, even though it naturally doesn't reach the full magic of Ocarina of Time. It certainly can stand for itslef",SileSixEcho
66901,The Witcher 3: Wild Hunt,PlayStation4,10,"I haven't played through the entire game yet but I am pretty convinced, that the Witcher 3 will get even better from here. It's beautiful, huge and believable world is truly the star of this game. It just feels right to be there and you get immersed pretty quickly. The reason this game doesn't get a 10 from me is that its combat lacks of refinement compared to my reference DarkI haven't played through the entire game yet but I am pretty convinced, that the Witcher 3 will get even better from here. It's beautiful, huge and believable world is truly the star of this game. It just feels right to be there and you get immersed pretty quickly. The reason this game doesn't get a 10 from me is that its combat lacks of refinement compared to my reference Dark Souls/Bloodborne. I appreciate the options it gives you but overall It just doesn't feel that great and I can't imagine that will change.",SileSixEcho
72586,The ICO & Shadow of the Colossus Collection,PlayStation3,9,"I recently played through both of this gems for the first time and I would play them again. I have to say that I played Shadow of the Colossus first and despite some unresponsive controls, I really loved the game. It's just a great sense of achievement to defeat these well designed bosses in this world and I also love that the game doesn't hold your hand to much.Ico came second and II recently played through both of this gems for the first time and I would play them again. I have to say that I played Shadow of the Colossus first and despite some unresponsive controls, I really loved the game. It's just a great sense of achievement to defeat these well designed bosses in this world and I also love that the game doesn't hold your hand to much.Ico came second and I was expecting a less spectacular experience because I read through some reviews first. I had some rather annoying moments with this game, because yorda's got the AI you would expect from an 13 years old game. Nevertheless, I don't regret playing this awesome puzzle plattformer.I think the games still hold up pretty amazing and deserve to be experienced by all of you.I feel now well prepared to get my hand on the last guardian when it hopefully arrives in 2016.",SileSixEcho
73013,The Witcher 3: Wild Hunt - Blood and Wine,PC,9,"It's really, really good. But it also has to deal with some of the Witcher's shortcomings more often than the main game. The controls are just not as precise or responsive as in other games of this genre. That said, Blood and Wine is still worth playing and you will not get an expansion that offers so much bang for the buck anywhere.",SileSixEcho
77857,Shadow of the Colossus,PlayStation2,9,"I played the HD remaster and after getting used to the controls (that seem to be a little clumsy for these days), I've found myself in a beautiful game with incredible bossfights that reminded me once more, why I love the games from From Software. Shadow of the Colossus rarely grabs you by the hand and assumes that you are a thinking being. It's desolate yet beautiful landscape is worthI played the HD remaster and after getting used to the controls (that seem to be a little clumsy for these days), I've found myself in a beautiful game with incredible bossfights that reminded me once more, why I love the games from From Software. Shadow of the Colossus rarely grabs you by the hand and assumes that you are a thinking being. It's desolate yet beautiful landscape is worth exploring and the beautiful arranged soundtrack does the rest to deliver a great experience that still holds up in 2015. 9/10 would play again!",SileSixEcho
79324,Shadow of the Colossus,PlayStation4,10,"This is an excellent port of an already great game. It comes with small improvements in the gameplay area that don't let us forget that success has to be earned but ultimately make the game more playable. The graphics are just beyond amazing. This is exactly how Shadow is supposed to look. There is no excuse anymore, this modern classic needs to be experienced by everyone.",SileSixEcho
83853,Batman: Arkham Asylum,PlayStation3,10,"One of the best and intense video game experiences I have ever made. It brought back exitement in gaming to me and had very unique moments (the first time with scarecrow as example). I didn't expect anything when I bought this, but it made me a huge fan of the dark knight",SileSixEcho
83991,INSIDE,PlayStation4,10,"This is truly a piece of art and one of my favourite games so far this year. Limbo was my first ""indie game"" back when it came out and this is a more than worthy successor. Inside's dark and creepy atmosphere and the great puzzles don't leave a lot to be asked for. Now I want to play limbo again.",SileSixEcho
88075,Far Cry 3,PlayStation3,10,"One of the best games, I played in the last years. When you go up on a tower for the first time, watching the sun going down it will just blow your mind. I enjoyed, that I can choose the way I want to play it and the story was told very well. One of the most interesting shooters and a good example for a well functioning open world concept. Looking forward for the next far cry!",SileSixEcho
102557,Final Fantasy VIII,PlayStation,10,"FFVIII was my first final fantasy and at the same time the first game I remember for its story and presentation. I’ve played through FFVI-X and all the XIIIers and this one is still my favourite installement of the series (As I write this, I am playing through FFIX which might as well compete for the status). I just like the overall atmosphere of this game, the characters are quite niceFFVIII was my first final fantasy and at the same time the first game I remember for its story and presentation. I’ve played through FFVI-X and all the XIIIers and this one is still my favourite installement of the series (As I write this, I am playing through FFIX which might as well compete for the status). I just like the overall atmosphere of this game, the characters are quite nice and the world is still more engaging than what I see nowdays. Plus there is Ueamtsu San’s music which always makes a good game a great one. FFVIII is not perfect, but it’s still a masterpiece to me.",SileSixEcho
107627,Titanfall 2,PlayStation4,9,"This is probably the best shooter you will play this year - hell, maybe even for a very long time. I am not so much into the genre but as it stands, titanfall 2 is a fast, fun and visually impressive journey that is worth the money for the great campaign alone. To bad that EA does not know how to get the marketing for this gem right. I begin to understand why previous call of duty titlesThis is probably the best shooter you will play this year - hell, maybe even for a very long time. I am not so much into the genre but as it stands, titanfall 2 is a fast, fun and visually impressive journey that is worth the money for the great campaign alone. To bad that EA does not know how to get the marketing for this gem right. I begin to understand why previous call of duty titles were well received - they were developped by the same company.",SileSixEcho
107913,Dark Souls III,PlayStation4,10,"What should I say? It's another top quality experience from From Software even though it doesn't achieve the dense athmosphere of Boodborne. Not quite as hard as previous entries, it is a highly satisfying and beautiful conclusion to the series that made the biggest impression on me in recent years. Thank you From Software!",SileSixEcho
125544,What Remains of Edith Finch,PlayStation4,10,"This is a one of a kind experience. It's pretty short and pretty strange but there is so much creativity in this game, that I can't help but rating it with a full scare. The gameplay is not challangeing but since every memory feels fresh, it doesn't really matter. And the voice actors are top notch too.",SileSixEcho
147363,Nioh,PlayStation4,10,"Nioh achieves what Dark Souls 3 could not do for me. Really make me excited to go back and play more. Great setting, great combat system and tons of content (from what i've heard). This is a must have for all fans of action rpgs",SileSixEcho
151613,Bloodborne: The Old Hunters,PlayStation4,10,"Adds alot of great content to an already great game. It's challanging, beautiful and ultimately has a more horrifying art design than recent horror games. Sure, From Software doesn't make perfect games, but they focus on what matters most: Pure enjoyable gameplay. Bloodborne is my personal GotY 2015",SileSixEcho
156677,Batman: Arkham Knight,PlayStation4,10,"The relatively low user score makes me question humanity once more. Yes, I think that WB Games did alot wrong with the business model here (ridiculous season pass). But the game itself is just another proof of what great things developer rocksteady can achieve (I am thrilled to see what they will do next). Everyone who likes good action games, open world settings and of course the darkThe relatively low user score makes me question humanity once more. Yes, I think that WB Games did alot wrong with the business model here (ridiculous season pass). But the game itself is just another proof of what great things developer rocksteady can achieve (I am thrilled to see what they will do next). Everyone who likes good action games, open world settings and of course the dark knight has no excuse not to play this great game. It's a worthy end to an amazing triology. Be the batman!",SileSixEcho
158318,Tomb Raider,PlayStation3,9,"This game just felt right to me. I enjoyed every second of it and I would play it again. Everything is well crafted and you get a well written story. Sure, it is not too innovative and there are too many shooting passages, but as the superb controls really match up for this. If you like Action-Adventures like Uncharted, Darksiders and everything inbetween, you should really give it a try!This game just felt right to me. I enjoyed every second of it and I would play it again. Everything is well crafted and you get a well written story. Sure, it is not too innovative and there are too many shooting passages, but as the superb controls really match up for this. If you like Action-Adventures like Uncharted, Darksiders and everything inbetween, you should really give it a try! Hope they will come up with a sequel",SileSixEcho
161951,Rayman Origins,PlayStation3,10,"This is easily one of the top 5 2D-plattforming games I've ever played, and I went through very much plattforming games feauturing nearly all mario-games, the great DKC-Series, Crash Bandicot, etc.. Rayman Origins does everything right. Controls are great, the graphics just blow your mind and the soundtrack fits every situation. The gameplay is so well balanced and never stops to beThis is easily one of the top 5 2D-plattforming games I've ever played, and I went through very much plattforming games feauturing nearly all mario-games, the great DKC-Series, Crash Bandicot, etc.. Rayman Origins does everything right. Controls are great, the graphics just blow your mind and the soundtrack fits every situation. The gameplay is so well balanced and never stops to be challanging. But it's very fair as well (infinit continues) and therefore keeps motivating till the end of the game. It's my first Rayman game and it won't be the last!",SileSixEcho
162869,Owlboy,Switch,9,"Great game. Sure it's not for everyone but however enjoys classic plattformers with some new touches, great art and music and an enjoyable story should get this. I feel sorry for the haters that spent their money on it but more because they were not able to embrace Owlboy's beauty.",SileSixEcho
163280,Dark Souls II: Scholar of the First Sin,PlayStation4,10,"The best game from 2014 is even better now. There are still some locations that are not designed that well but the really beautiful places like heides tower of flame or majula make up for those few let downs. The gameplay is even more amazing in full hd with 60 fps and I like that they changed the enemy placement and added some challenge. Great atmosphere, rewarding gameplay and tons ofThe best game from 2014 is even better now. There are still some locations that are not designed that well but the really beautiful places like heides tower of flame or majula make up for those few let downs. The gameplay is even more amazing in full hd with 60 fps and I like that they changed the enemy placement and added some challenge. Great atmosphere, rewarding gameplay and tons of things to do. This is not a game for everyone, but everyone should try it out and give it a chance. Some will burn in anguish, some will praise the sun!",SileSixEcho
166476,Bayonetta,PlayStation3,9,"I have to say that I really liked the game. For the first instance I had to go through one hour of wtf-moments, but then the game got better and better. There is a fatel flaw though: The beginner mode is way to easy and the normal mode is to hard imo. You have to play with perfect timing to reach the end in the normal mode. After loosing a boss battle for the 10th time, it getsI have to say that I really liked the game. For the first instance I had to go through one hour of wtf-moments, but then the game got better and better. There is a fatel flaw though: The beginner mode is way to easy and the normal mode is to hard imo. You have to play with perfect timing to reach the end in the normal mode. After loosing a boss battle for the 10th time, it gets frustrating. But that's because of my level as a player and not the games fauld. Nevertheless, it would have been good to have a difficulty setting inbetween.",SileSixEcho
185732,DiRT Rally,PlayStation4,10,"This is Rally! If you have enough patience to learn the unique physics, there is really no way around this gem that reminds why the series got popular in the first place! Colin McRae would certainly like this game.",SileSixEcho
191298,Life is Strange,PlayStation4,10,"A stellar example of story telling and a proof that there are no limits of what videogames can achieve. If you like telltale, you will love this! If you like great stories and characters, you will love this! If you have a heart, you will love this!",SileSixEcho
196560,Assetto Corsa,PC,10,"It never felt so responsive and authentic to drive a virtual car before, given you use a propper steering wheel. The physics just feel right. Even though it's a real simulation, you don't spend countless laps spinning your car, just because you can really feel what the car is doing. No comparison to  project CARS. And the graphics are really good too - polished enough yet providing aIt never felt so responsive and authentic to drive a virtual car before, given you use a propper steering wheel. The physics just feel right. Even though it's a real simulation, you don't spend countless laps spinning your car, just because you can really feel what the car is doing. No comparison to  project CARS. And the graphics are really good too - polished enough yet providing a really good performance (even on console).",SileSixEcho
201485,Ratchet & Clank,PlayStation4,10,"Running, gunning, flying, diving, racing, exploring, puzzle solving, etc. there is just so much to do. And even better: Every gameplay mechanic is so well executed, that it never feels like it should not be in the game. It's a nice throwback to days when games were more about creativity and not so much about realism but it feels fresh and polished as well. The graphics don't need anyRunning, gunning, flying, diving, racing, exploring, puzzle solving, etc. there is just so much to do. And even better: Every gameplay mechanic is so well executed, that it never feels like it should not be in the game. It's a nice throwback to days when games were more about creativity and not so much about realism but it feels fresh and polished as well. The graphics don't need any words, just look at some gameplay material and you will find your jaw dropped.",SileSixEcho
203506,DmC: Devil May Cry,PlayStation3,9,"DMC does nearly everything right. Cool graphics, very fast and motivating gameplay and great characters. I can't understand, why the old school- fans are crying about the new dante. Furthermore, the overall style of the game is just great. Did you even play it? Just do it. you will get some of the (graphically) best designed levels ever.",SileSixEcho
219350,Darksiders II,PlayStation3,9,"Darksiders 2 is an excellent game with good art design and nice gamepay. I liked the first darksiders for it's Zelda references and I like this second edition for being different but yet sticking to what made the first one good. It deserves a better score and I realy hope, that this will get a successor.",SileSixEcho
234714,Resistance 3,PlayStation3,10,"Hell, that was a great game. Very variable with many good moments. Graphics and the story are very good. In my opinion the best resistance, even though I liked the more colored style of the second part more. Get it!",SileSixEcho
264503,FAST Racing NEO,WiiU,9,"Great graphics, nice controls, smooth 60fps, enough content and a nice challange - It's a steal for this price! Future racing fans go and get it! The developer deserves that support!",SileSixEcho
267277,Life is Strange: Episode 4 - Dark Room,PlayStation4,10,"What should I say? If you somehow like this kind of game, it's an absolute no brainer! I simply can't wait to see how everything comes together in the end!However, if you did never try out this kind of game, there is no better way to do it than with Life is Strange. There is just so much depth here. This will be one of my top games in 2015.",SileSixEcho
269877,Gran Turismo 6,PlayStation3,10,"GT6 is the game we were expecting from GT5. Yes, the damage model is nearly inexistent and the sounds could be better (they will be replaced soon) but the driving feeling alone makes this the best racing game, I have ever played. It feels just way better than before. And the track selection is just amazing. get it",SileSixEcho
281940,"Snipperclips - Cut it out, together!",Switch,9,I play this hidden gem with my GF and we are having a total blast. It's the perfect format to introduce both the Switch and gaming in general to no gamer people. Just so much fun to solve these creative puzzles together. Love it! There is a free demo with 4 levels or so on the eshop btw.,SileSixEcho
2835,Super Mario Galaxy,Wii,9, This game has a great blend of excitement and action. Any Nintendo gamer will love this game. I know I do.,BrandonH.
9122,Grand Theft Auto III,PlayStation2,10," I have no freakin clue what cool am ivan is talking about. Since when is there a town in gta3 called boggsville, and since when does gta3 have battles in it? I'm pretty sure hes talking about godai: elemental force. Well, this game is great! It is a bit hard at times, but manageable. One thing i would like better in gta vice city is in car views, helicopters that stay in air longer I have no freakin clue what cool am ivan is talking about. Since when is there a town in gta3 called boggsville, and since when does gta3 have battles in it? I'm pretty sure hes talking about godai: elemental force. Well, this game is great! It is a bit hard at times, but manageable. One thing i would like better in gta vice city is in car views, helicopters that stay in air longer than 5 seconds, and better graphics. It would also be cool to go in bulidings. A better ending would be awesome too!",BrandonH.
10439,Halo: Combat Evolved,Xbox,10," This game is amazing. The first console shooter that I REALLY enjoyed. It was revolutionary for its time in that it brought so many things to consoles that have never been done before and did them very well. I don't understand how anyone could rate this game so low as a 2 or 0. My real rating for this game is a 9, but to offset the low scores I went ahead and put 10.",BrandonH.
40296,Halo 3,Xbox360,10," To be absolutely honest, I give this game a 10. I have been a Halo fan through out the years and this one is my favorite. The campaign is a little short, however it is highly engaging, and truly a unique shooter experience. At first I thought the ending was extremely dissapointing and anticlimatic, however if you wait through the credits, you will indeed see the answers to your questions. To be absolutely honest, I give this game a 10. I have been a Halo fan through out the years and this one is my favorite. The campaign is a little short, however it is highly engaging, and truly a unique shooter experience. At first I thought the ending was extremely dissapointing and anticlimatic, however if you wait through the credits, you will indeed see the answers to your questions. So dont panic initially after beating it. By the way the multiplayer is the best hands-down. Combine all this with new weapons, vehicles, and The Forge and Film options, this game is freaking great!",BrandonH.
109093,Need for Speed: Hot Pursuit 2,PlayStation2,8,"This game is good, great sense of speed, but does get old fast, therfore may not be worth the money if you are limited and want to buy gta4.",BrandonH.
218298,NASCAR Thunder 2003,PlayStation2,8," Good game, but doesn't hold a candle to some of the games offered on pc such as nascar racing 2002 season. The graphics are a huge improvement from last year and the controls are good to overall a great game but i'm more excited about the upcoming grand theft auto game we all know about.",BrandonH.
229093,Mega Man 9,Wii,10," Everything a Mega Man fan could want, and more. Finally, something for the fans that's on par, or maybe even better than their favorite Mega Man game (mine being 2). Will they make more? If Capcom decides to produce more of these, if will most likely start the cycle of MM games getting progressively worse all over again.",BrandonH.
269377,Red Orchestra: Ostfront 41-45,PC,10," The game is awesome if your tired of your everyday fps, it is completely different than DOD:S in that it takes the entire team to win, not just one person with the highest score, and the tanks are awesome, nothing like BF1942 tanks are realistic, There is one mode of gameplay that is fast paced to say the least so stay low, pick your shots and hope someone hasnt picked you off already.",BrandonH.
198525,MLB The Show 17,PlayStation4,0,"This game needs a serious overhau. This game is trash, meanwhile the Twitter account continues to troll its loyal community. The hitting is unbearable, I'm tired of seeing a good swing time with a pitch down the middle and gets foul tipped. I'm tired of the pop flys I'm tired of the ground outs, I'm sick of this game in general.",Maximusprime13
245021,Madden NFL 18,PlayStation4,0,"It would do nothing but bring me joy to go on Twitter one day and see that Rex DICKson either resend or got fired. This game is worth **** and everyone at EA sports should should be ashamed. And then, they have these **** ""Game changers"" that are suppose to be the ""voice"" of the community, but the only seem to be streamers looking for pub. Screw them and EA. Rex is getting fat off of myIt would do nothing but bring me joy to go on Twitter one day and see that Rex DICKson either resend or got fired. This game is worth **** and everyone at EA sports should should be ashamed. And then, they have these **** ""Game changers"" that are suppose to be the ""voice"" of the community, but the only seem to be streamers looking for pub. Screw them and EA. Rex is getting fat off of my coin and doesn't deserve a dime, he should really consider a career change. He sucks at his job. SAVE YOUR MONEY",Maximusprime13
245281,Madden NFL 17,PlayStation4,0,"Got this game in oct. and I just took it back so I could get at least 20 bucks for this garbage. Do these people ever get tired of people saying thier company sucks. This company should be sued for this game, it's so freaking bad.",Maximusprime13
169268,The Witcher: Enhanced Edition,PC,7,"The game is still enjoyable in 2014, but suffers mostly (IMO) from terrible load times between every location. The over minuses are already mentioned poor combat implementation. The quite complex system the every hit should count suffers from uncontrollable character: so I clicked or not? why he is not attacking? oh, now it shows ""too fast""!. You adapt, but it's not enjoyable at all.",Ne42
207673,Middle-earth: Shadow of Mordor,PC,5,"Very overrated game IMO. The game actually could be fun, but, unfortunatelly, was ruined by some strange design decisions. The main being is constant regeneration of orc forces, even in same session, even in same fortress. You can't possibly clean up area in the game which is ridiculous! But even this could be OK, but even Captains and Warchefs are regenerating constantly, which makes youVery overrated game IMO. The game actually could be fun, but, unfortunatelly, was ruined by some strange design decisions. The main being is constant regeneration of orc forces, even in same session, even in same fortress. You can't possibly clean up area in the game which is ridiculous! But even this could be OK, but even Captains and Warchefs are regenerating constantly, which makes you feel that your efforts are useless. There is no need to lears any weknesses and earn bonuses, since it's a cheap thing, just do it one more time.. Basically after some 8 hours of play (which feels fun) world apparently becomes artifical and not fun. Combine this with subpar story, and I stopped playing the game then I moved to the second area. Couldn't bare more of the same.. potentially fun game, ruined by it's own creators.",Ne42
209806,Resident Evil 5,PlayStation3,7,"Played this game alone. This game is not bad, however I find it pretty boring sometimes, and sometimes illogical and ""one way only"" to be played (e.g. you have only one way to kill the boss, I guess it was better to have ""smart way"" and ""long way"") which sometimes is quite frustrating. Other than that it's a fun game to play, I guess it's much better to be played in coop on-line, sine AIPlayed this game alone. This game is not bad, however I find it pretty boring sometimes, and sometimes illogical and ""one way only"" to be played (e.g. you have only one way to kill the boss, I guess it was better to have ""smart way"" and ""long way"") which sometimes is quite frustrating. Other than that it's a fun game to play, I guess it's much better to be played in coop on-line, sine AI is somewhat dumb, esp. on boss fights.",Ne42
56825,Uncharted 4: A Thief's End,PlayStation4,10,"I tell you what....this game is awesome.Bravo to Sony and Naughty Dog on an epic end to an epic series.You can see all the 0s and 1-5 scores on here and it's hilarious that once you check the other reviews these people gave, you only see Xbox One games reviewed and UC4 is the only PS4 game they reviewed. One guy even went so far to say that Quantum Break was a 10.....c'monI tell you what....this game is awesome.Bravo to Sony and Naughty Dog on an epic end to an epic series.You can see all the 0s and 1-5 scores on here and it's hilarious that once you check the other reviews these people gave, you only see Xbox One games reviewed and UC4 is the only PS4 game they reviewed. One guy even went so far to say that Quantum Break was a 10.....c'mon man....stop kidding yourself. He also gave Halo 5 a 10 out of 10 and Halo 5 is the worst Halo of the entire series.Now for the review:If you've played all of the previous Uncharted games and the Last of us, then you will definitely not be disappointed. The same gorgeous cinematics, the same great game play and the same ridiculously awesome character development that these game have offered time and time again. Naughty Dog hasn't missed a beat with Uncharted 4 and I'm glad they took the time to postpone it a few times to make sure everything was as great as it is now.The single player campaign is as great as every other one. Would I say it's the best one? I would say it's hard to beat Uncharted 2 but it's definitely neck and neck. Once I give it a couple of more play throughs, I can definitely give that final verdict at another time. The story drags a little bit in some parts but it isn't as disappointing as some of the critic reviews have said. I was really hoping they would add the crafting and upgrading features that The Last Of Us had, but it isn't a deal break. The game is so fluid and so remarkable that these little features can be passed on. The character interactions are amazing. There's literally parts where if you're climbing on a wall and your brother Sam is next to you, if you have to get over and across from where he is hanging on to, you will grab on his shoulders and then move. These little details is what makes this game great. Most games would make you go around the other character. Theres so much detail in this game it makes you appreciate the amount of work and effort that ND put into it. Simple gestures, body movements and on the fly speaking make the game remarkable.The multiplayer is even better than before. I admit, I was a Last of Us multiplayer addict. They added something to PVP in the LAst of Us that no one else was doing and it felt so refreshing to play that game time and time again. I'm glad they brought a good bit of those PVP elements in the Last of us to UC4. Getting kills gets you points, those points are used to upgrade your abilities or whatever else you have available. You get 4 slots of upgrades to you character with a couple of slots for upgrades to your guns as well. The perks and passive abilities are awesome. You can buy a AI helper that follows you around with in match currency that you get from kills, assists and KOs. These AI helpers can be one of three people; A Healer, A Sniper or a Tank. The tank follows you around where you go and starts mowing down people in sight. Think of these things as sort of a Kill Streak reward. There's also the ""super"" abilities, as Iike to call them. I believe there are 4 different abilities to choose from. Once you get enough funds to purchase it, you get one and when you see a group of enemies close by, drop that super off and start raking in the kills and ko's! There's also an ability that you set down that auto revives any of your fellow teammates that haven't been ko'd yet.This is one of the best games I've ever played in my entire life and I will suggest it to anyone. Once the story is done the PVP aspect of the game is so refreshing and fun that you can play it for multiple hours and wonder where the time has gone. There is so much replay power with the PVP portion of the game and I was so impressed with it because most games that have great single player campaigns usually lack in the MP area. This is one of those games that do them both very well, just like the last of us did.",DrugsAreGood4U
